S.No,Flight Number,Date,From,To,Aircraft,Flight time,STD,ATD,STA,Unnamed: 10,ATA,Unnamed: 12,Unnamed: 13,__sheet__,dep_delay_min,arr_delay_min
525,AI2877,2025-07-23,Mumbai(BOM),Hyderabad(HYD),A20N(VT-TQU),01:04:00,2025-07-23 10:05:00,2025-07-23 10:35:00,2025-07-23 11:35:00,,2025-07-23 11:38:00,,,9AM - 12PM,30.0,3.0
526,WY202,2025-07-23,Mumbai(BOM),Muscat(MCT),B739(A4O-BY),02:06:00,2025-07-23 10:05:00,2025-07-23 12:40:00,2025-07-23 11:15:00,,2025-07-23 13:16:00,,,6AM - 9AM,155.0,121.0
527,6E791,2025-07-23,Mumbai(BOM),Jabalpur(JLR),A20N(VT-IIL),01:35:00,2025-07-23 10:10:00,2025-07-23 10:14:00,2025-07-23 12:05:00,,2025-07-23 11:49:00,,,9AM - 12PM,4.0,-16.0
528,EK505,2025-07-23,Mumbai(BOM),Dubai(DXB),B77W(A6-ENG),02:25:00,2025-07-23 10:15:00,2025-07-23 10:42:00,2025-07-23 11:45:00,,2025-07-23 11:38:00,,,9AM - 12PM,27.0,-7.0
529,6E5181,2025-07-23,Mumbai(BOM),Indore(IDR),A21N(VT-ICG),00:57:00,2025-07-23 10:20:00,2025-07-23 11:52:00,2025-07-23 11:45:00,,2025-07-23 12:49:00,,,9AM - 12PM,92.0,64.0
530,AI633,2025-07-23,Mumbai(BOM),Bhopal(BHO),A20N(VT-RTJ),01:14:00,2025-07-23 10:25:00,2025-07-23 10:51:00,2025-07-23 12:05:00,,2025-07-23 12:04:00,,,9AM - 12PM,26.0,-1.0
531,AI2994,2025-07-23,Mumbai(BOM),Delhi(DEL),A20N(VT-TQE),01:47:00,2025-07-23 10:30:00,2025-07-23 10:45:00,2025-07-23 12:45:00,,2025-07-23 12:32:00,,,9AM - 12PM,15.0,-13.0
532,AI695,2025-07-23,Mumbai(BOM),Varanasi(VNS),A319(VT-SCF),01:55:00,2025-07-23 10:30:00,2025-07-23 10:48:00,2025-07-23 12:50:00,,2025-07-23 12:44:00,,,9AM - 12PM,18.0,-6.0
533,6E6118,2025-07-23,Mumbai(BOM),Tiruchirapalli(TRZ),A21N(VT-ILC),01:37:00,2025-07-23 10:35:00,2025-07-23 10:54:00,2025-07-23 12:40:00,,2025-07-23 12:31:00,,,9AM - 12PM,19.0,-9.0
534,6E624,2025-07-23,Mumbai(BOM),Thiruvananthapuram(TRV),A21N(VT-IRV),01:54:00,2025-07-23 10:35:00,2025-07-23 11:00:00,2025-07-23 12:50:00,,2025-07-23 12:53:00,,,9AM - 12PM,25.0,3.0
535,6E535,2025-07-23,Mumbai(BOM),Darbhanga(DBR),A20N(VT-IQO),—,2025-07-23 10:35:00,,2025-07-23 13:05:00,,2025-07-23 11:11:00,,,9AM - 12PM,,-114.0
536,6E6087,2025-07-23,Mumbai(BOM),Kannur(CNN),A20N(VT-ITO),01:17:00,2025-07-23 10:40:00,2025-07-23 11:15:00,2025-07-23 12:25:00,,2025-07-23 12:32:00,,,9AM - 12PM,35.0,7.0
537,6E5321,2025-07-23,Mumbai(BOM),Rajkot(HSR),A21N(VT-ICZ),00:42:00,2025-07-23 10:45:00,2025-07-23 11:04:00,2025-07-23 11:55:00,,2025-07-23 11:45:00,,,9AM - 12PM,19.0,-10.0
538,QP1529,2025-07-23,Mumbai(BOM),Darbhanga(DBR),B38M(VT-YAC),02:32:00,2025-07-23 10:50:00,2025-07-23 11:03:00,2025-07-23 13:30:00,,2025-07-23 13:35:00,,,9AM - 12PM,13.0,5.0
539,AI673,2025-07-23,Mumbai(BOM),Patna(PAT),A20N(VT-CIO),02:10:00,2025-07-23 10:50:00,2025-07-23 11:14:00,2025-07-23 13:20:00,,2025-07-23 13:24:00,,,9AM - 12PM,24.0,4.0
540,VS355,2025-07-23,Mumbai(BOM),London(LHR),B789(G-VBZZ),08:44:00,2025-07-23 10:55:00,2025-07-23 11:09:00,2025-07-23 16:15:00,,2025-07-23 15:23:00,,,9AM - 12PM,14.0,-52.0
541,6E673,2025-07-23,Mumbai(BOM),Cochin(COK),A21N(VT-IUO),01:41:00,2025-07-23 10:55:00,2025-07-23 12:09:00,2025-07-23 12:50:00,,2025-07-23 13:50:00,,,9AM - 12PM,74.0,60.0
542,AI611,2025-07-23,Mumbai(BOM),Jaipur(JAI),A20N(VT-CIN),01:23:00,2025-07-23 11:00:00,2025-07-23 11:18:00,2025-07-23 12:55:00,,2025-07-23 12:41:00,,,9AM - 12PM,18.0,-14.0
543,AI2444,2025-07-23,Mumbai(BOM),Hyderabad(HYD),A20N(VT-TQC),01:09:00,2025-07-23 11:00:00,2025-07-23 11:30:00,2025-07-23 12:30:00,,2025-07-23 12:39:00,,,9AM - 12PM,30.0,9.0
544,QP1385,2025-07-23,Mumbai(BOM),Siliguri(IXB),B38M(VT-YAP),02:47:00,2025-07-23 11:00:00,2025-07-23 11:34:00,2025-07-23 14:05:00,,2025-07-23 14:21:00,,,9AM - 12PM,34.0,16.0
545,AI647,2025-07-23,Mumbai(BOM),Jamnagar(JGA),A321(VT-PPM),00:56:00,2025-07-23 11:00:00,2025-07-23 11:56:00,2025-07-23 12:25:00,,2025-07-23 12:52:00,,,9AM - 12PM,56.0,27.0
546,ET641,2025-07-23,Mumbai(BOM),Addis Ababa(ADD),B788(ET-ATG),04:23:00,2025-07-23 11:05:00,2025-07-23 11:06:00,2025-07-23 14:00:00,,2025-07-23 13:00:00,,,9AM - 12PM,1.0,-60.0
547,SV771,2025-07-23,Mumbai(BOM),Jeddah(JED),B77W(HZ-AK22),03:58:00,2025-07-23 11:05:00,2025-07-23 11:20:00,2025-07-23 13:25:00,,2025-07-23 12:47:00,,,9AM - 12PM,15.0,-38.0
548,6E1157,2025-07-23,Mumbai(BOM),Kathmandu(KTM),A20N(VT-IXH),03:01:00,2025-07-23 11:05:00,2025-07-23 11:33:00,2025-07-23 14:05:00,,2025-07-23 14:49:00,,,9AM - 12PM,28.0,44.0
549,EY201,2025-07-23,Mumbai(BOM),Abu Dhabi(AUH),A320(A6-EIX),02:28:00,2025-07-23 11:10:00,2025-07-23 11:25:00,2025-07-23 13:00:00,,2025-07-23 12:23:00,,,9AM - 12PM,15.0,-37.0
550,6E5316,2025-07-23,Mumbai(BOM),Bareilly(BEK),A20N(VT-IQF),01:58:00,2025-07-23 11:10:00,2025-07-23 11:37:00,2025-07-23 13:40:00,,2025-07-23 13:36:00,,,9AM - 12PM,27.0,-4.0
551,6E5307,2025-07-23,Mumbai(BOM),Goa(GOI),A21N(VT-IMM),00:48:00,2025-07-23 11:10:00,2025-07-23 11:49:00,2025-07-23 12:35:00,,2025-07-23 12:37:00,,,9AM - 12PM,39.0,2.0
552,6E6827,2025-07-23,Mumbai(BOM),Delhi(DEL),A21N(VT-ICH),01:46:00,2025-07-23 11:15:00,2025-07-23 11:40:00,2025-07-23 13:30:00,,2025-07-23 13:26:00,,,9AM - 12PM,25.0,-4.0
553,9I623,2025-07-23,Mumbai(BOM),Diu(DIU),AT76(VT-RKL),00:43:00,2025-07-23 11:15:00,2025-07-23 13:14:00,2025-07-23 12:20:00,,2025-07-23 13:57:00,,,9AM - 12PM,119.0,97.0
554,AI2632,2025-07-23,Mumbai(BOM),Bengaluru(BLR),A20N(VT-EXV),01:21:00,2025-07-23 11:20:00,2025-07-23 11:58:00,2025-07-23 13:05:00,,2025-07-23 13:19:00,,,9AM - 12PM,38.0,14.0
555,SG2905,2025-07-23,Mumbai(BOM),Kandla(IXY),DH8D(VT-SUO),01:53:00,2025-07-23 11:30:00,2025-07-23 11:20:00,2025-07-23 13:00:00,,2025-07-23 13:13:00,,,9AM - 12PM,-10.0,13.0
556,6E5217,2025-07-23,Mumbai(BOM),Bengaluru(BLR),A21N(VT-IWT),01:16:00,2025-07-23 11:30:00,2025-07-23 12:06:00,2025-07-23 13:20:00,,2025-07-23 13:22:00,,,9AM - 12PM,36.0,2.0
557,AI2841,2025-07-23,Mumbai(BOM),Goa(GOI),A21N(VT-TVI),00:48:00,2025-07-23 11:30:00,2025-07-23 12:12:00,2025-07-23 12:45:00,,2025-07-23 13:00:00,,,9AM - 12PM,42.0,15.0
558,AI2419,2025-07-23,Mumbai(BOM),Delhi(DEL),A20N(VT-TNS),01:46:00,2025-07-23 11:40:00,2025-07-23 12:16:00,2025-07-23 14:00:00,,2025-07-23 14:02:00,,,9AM - 12PM,36.0,2.0
559,AI2471,2025-07-23,Mumbai(BOM),Kolkata(CCU),A20N(VT-TQL),02:31:00,2025-07-23 11:40:00,2025-07-23 12:21:00,2025-07-23 14:30:00,,2025-07-23 14:53:00,,,9AM - 12PM,41.0,23.0
560,SQ421,2025-07-23,Mumbai(BOM),Singapore(SIN),B78X(9V-SCC),04:52:00,2025-07-23 11:45:00,2025-07-23 12:14:00,2025-07-23 19:50:00,,2025-07-23 19:36:00,,,9AM - 12PM,29.0,-14.0
561,6E5206,2025-07-23,Mumbai(BOM),Chennai(MAA),A21N(VT-ILD),01:36:00,2025-07-23 11:50:00,2025-07-23 12:19:00,2025-07-23 14:05:00,,2025-07-23 13:55:00,,,9AM - 12PM,29.0,-10.0
562,6E5097,2025-07-23,Mumbai(BOM),Hyderabad(HYD),A21N(VT-IML),01:11:00,2025-07-23 11:55:00,2025-07-23 12:34:00,2025-07-23 13:35:00,,2025-07-23 13:46:00,,,9AM - 12PM,39.0,11.0
563,AI2503,2025-07-23,Mumbai(BOM),Coimbatore(CJB),A20N(VT-RTN),01:34:00,2025-07-23 12:00:00,2025-07-23 12:29:00,2025-07-23 13:45:00,,2025-07-23 14:03:00,,,9AM - 12PM,29.0,18.0
564,6E5276,2025-07-23,Mumbai(BOM),Gwalior(GWL),A20N(VT-IQG),01:31:00,2025-07-23 12:00:00,2025-07-23 12:37:00,2025-07-23 14:00:00,,2025-07-23 14:08:00,,,9AM - 12PM,37.0,8.0
565,AI2509,2025-07-24,Mumbai(BOM),Chandigarh(IXC),A20N(VT-RTJ),01:54:00,2025-07-24 06:00:00,2025-07-24 06:07:00,2025-07-24 08:10:00,,2025-07-24 08:01:00,,,6AM - 9AM,7.0,-9.0
566,6E762,2025-07-24,Mumbai(BOM),Delhi(DEL),A21N(VT-IWQ),01:47:00,2025-07-24 06:00:00,2025-07-24 06:15:00,2025-07-24 07:55:00,,2025-07-24 08:02:00,,,6AM - 9AM,15.0,7.0
567,AI2625,2025-07-24,Mumbai(BOM),Hyderabad(HYD),A20N(VT-TQH),01:08:00,2025-07-24 06:00:00,2025-07-24 06:18:00,2025-07-24 07:25:00,,2025-07-24 07:27:00,,,6AM - 9AM,18.0,2.0
568,6E5352,2025-07-24,Mumbai(BOM),Bengaluru(BLR),A21N(VT-IWS),01:26:00,2025-07-24 06:05:00,2025-07-24 06:12:00,2025-07-24 07:55:00,,2025-07-24 07:38:00,,,6AM - 9AM,7.0,-17.0
569,QP1891,2025-07-24,Mumbai(BOM),Srinagar(SXR),B38M(VT-YAH),02:23:00,2025-07-24 06:05:00,2025-07-24 06:23:00,2025-07-24 08:45:00,,2025-07-24 08:46:00,,,6AM - 9AM,18.0,1.0
570,6E5349,2025-07-24,Mumbai(BOM),Nagpur(NAG),A21N(VT-ILC),01:04:00,2025-07-24 06:10:00,2025-07-24 06:13:00,2025-07-24 07:45:00,,2025-07-24 07:17:00,,,6AM - 9AM,3.0,-28.0
571,6E1185,2025-07-24,Mumbai(BOM),Colombo(CMB),A20N(VT-ITZ),02:02:00,2025-07-24 06:10:00,2025-07-24 06:34:00,2025-07-24 08:45:00,,2025-07-24 08:36:00,,,6AM - 9AM,24.0,-9.0
572,QO342,2025-07-24,Mumbai(BOM),Delhi(DEL),B738(VT-AAZ),01:46:00,2025-07-24 06:15:00,2025-07-24 06:22:00,2025-07-24 08:25:00,,2025-07-24 08:08:00,,,6AM - 9AM,7.0,-17.0
573,6E6794,2025-07-24,Mumbai(BOM),Udaipur(UDR),A21N(VT-IBW),01:07:00,2025-07-24 06:15:00,2025-07-24 06:24:00,2025-07-24 07:40:00,,2025-07-24 07:32:00,,,6AM - 9AM,9.0,-8.0
574,6E446,2025-07-24,Mumbai(BOM),Ahmedabad(AMD),A20N(VT-ISM),00:55:00,2025-07-24 06:20:00,2025-07-24 06:19:00,2025-07-24 07:40:00,,2025-07-24 07:15:00,,,6AM - 9AM,-1.0,-25.0
575,6E5223,2025-07-24,Mumbai(BOM),Raipur(RPR),A21N(VT-IUO),01:33:00,2025-07-24 06:20:00,2025-07-24 06:33:00,2025-07-24 08:15:00,,2025-07-24 08:06:00,,,6AM - 9AM,13.0,-9.0
576,6E5188,2025-07-24,Mumbai(BOM),Chennai(MAA),A21N(VT-ILO),01:33:00,2025-07-24 06:25:00,2025-07-24 06:37:00,2025-07-24 08:30:00,,2025-07-24 08:09:00,,,6AM - 9AM,12.0,-21.0
577,GF57,2025-07-24,Mumbai(BOM),Bahrain(BAH),A21N(A9C-ND),02:55:00,2025-07-24 06:30:00,2025-07-24 06:25:00,2025-07-24 07:30:00,,2025-07-24 06:50:00,,,6AM - 9AM,-5.0,-40.0
578,AI2603,2025-07-24,Mumbai(BOM),Bengaluru(BLR),A20N(VT-RTL),01:18:00,2025-07-24 06:35:00,2025-07-24 06:39:00,2025-07-24 08:30:00,,2025-07-24 07:58:00,,,6AM - 9AM,4.0,-32.0
579,6E1601,2025-07-24,Mumbai(BOM),Jakarta(CGK),A20N(VT-IXM),06:14:00,2025-07-24 06:35:00,2025-07-24 07:07:00,2025-07-24 14:50:00,,2025-07-24 14:51:00,,,6AM - 9AM,32.0,1.0
580,AI2428,2025-07-24,Mumbai(BOM),Delhi(DEL),A20N(VT-TQK),01:51:00,2025-07-24 06:40:00,2025-07-24 06:53:00,2025-07-24 08:45:00,,2025-07-24 08:44:00,,,6AM - 9AM,13.0,-1.0
581,6E 294,2025-07-24,Mumbai(BOM),Indore(IDR),A21N(VT-ICL),00:54:00,2025-07-24 06:40:00,2025-07-24 06:58:00,2025-07-24 08:00:00,,2025-07-24 07:52:00,,,6AM - 9AM,18.0,-8.0
582,TK721,2025-07-24,Mumbai(BOM),Istanbul(IST),A333(TC-LOF),06:11:00,2025-07-24 06:40:00,2025-07-24 07:48:00,2025-07-24 10:55:00,,2025-07-24 11:29:00,,,6AM - 9AM,68.0,34.0
583,AI2771,2025-07-24,Mumbai(BOM),Kolkata(CCU),A20N(VT-TQP),02:29:00,2025-07-24 06:45:00,2025-07-24 07:02:00,2025-07-24 09:30:00,,2025-07-24 09:31:00,,,6AM - 9AM,17.0,1.0
584,IX1069,2025-07-24,Mumbai(BOM),Jaipur(JAI),B38M(VT-BXH),01:30:00,2025-07-24 06:45:00,2025-07-24 07:09:00,2025-07-24 08:40:00,,2025-07-24 08:39:00,,,6AM - 9AM,24.0,-1.0
585,AI601,2025-07-24,Mumbai(BOM),Bhuj(BHJ),A21N(VT-TVH),00:58:00,2025-07-24 06:50:00,2025-07-24 06:57:00,2025-07-24 08:05:00,,2025-07-24 07:55:00,,,6AM - 9AM,7.0,-10.0
586,AI2821,2025-07-24,Mumbai(BOM),Chennai(MAA),A20N(VT-RTS),01:43:00,2025-07-24 06:50:00,2025-07-24 07:05:00,2025-07-24 08:55:00,,2025-07-24 08:47:00,,,6AM - 9AM,15.0,-8.0
587,SG115,2025-07-24,Mumbai(BOM),Darbhanga(DBR),B738(VT-SLF),02:13:00,2025-07-24 06:50:00,2025-07-24 07:06:00,2025-07-24 09:15:00,,2025-07-24 09:19:00,,,6AM - 9AM,16.0,4.0
588,6E 301,2025-07-24,Mumbai(BOM),Delhi(DEL),A21N(VT-NCO),01:49:00,2025-07-24 07:00:00,2025-07-24 07:03:00,2025-07-24 09:10:00,,2025-07-24 08:52:00,,,6AM - 9AM,3.0,-18.0
589,AI2873,2025-07-24,Mumbai(BOM),Hyderabad(HYD),A20N(VT-TNP),01:05:00,2025-07-24 07:00:00,2025-07-24 07:19:00,2025-07-24 08:40:00,,2025-07-24 08:24:00,,,6AM - 9AM,19.0,-16.0
590,6E6133,2025-07-24,Mumbai(BOM),Rajkot(HSR),A21N(VT-IMM),00:48:00,2025-07-24 07:05:00,2025-07-24 07:33:00,2025-07-24 08:15:00,,2025-07-24 08:21:00,,,6AM - 9AM,28.0,6.0
591,QP1410,2025-07-24,Mumbai(BOM),Delhi(DEL),B38M(VT-YBA),01:45:00,2025-07-24 07:05:00,2025-07-24 08:35:00,2025-07-24 09:20:00,,2025-07-24 10:20:00,,,6AM - 9AM,90.0,60.0
592,6E5246,2025-07-24,Mumbai(BOM),Hyderabad(HYD),A21N(VT-IMB),01:08:00,2025-07-24 07:20:00,2025-07-24 07:31:00,2025-07-24 08:50:00,,2025-07-24 08:40:00,,,6AM - 9AM,11.0,-10.0
593,6E5172,2025-07-24,Mumbai(BOM),Bhopal(BHO),A21N(VT-ICG),01:06:00,2025-07-24 07:25:00,2025-07-24 07:22:00,2025-07-24 09:00:00,,2025-07-24 08:28:00,,,6AM - 9AM,-3.0,-32.0
594,6E5284,2025-07-24,Mumbai(BOM),Goa(GOX),A20N(VT-IIH),00:42:00,2025-07-24 07:25:00,2025-07-24 07:25:00,2025-07-24 08:35:00,,2025-07-24 08:08:00,,,6AM - 9AM,0.0,-27.0
595,AI2183,2025-07-24,Mumbai(BOM),Dhaka(DAC),A20N(VT-TQB),02:36:00,2025-07-24 07:25:00,2025-07-24 07:42:00,2025-07-24 10:45:00,,2025-07-24 10:48:00,,,6AM - 9AM,17.0,3.0
596,AI623,2025-07-24,Mumbai(BOM),Cochin(COK),A20N(VT-EXP),01:35:00,2025-07-24 07:25:00,2025-07-24 07:44:00,2025-07-24 09:30:00,,2025-07-24 09:19:00,,,6AM - 9AM,19.0,-11.0
597,6E5296,2025-07-24,Mumbai(BOM),Bengaluru(BLR),A21N(VT-ICF),01:23:00,2025-07-24 07:30:00,2025-07-24 07:40:00,2025-07-24 09:30:00,,2025-07-24 09:03:00,,,6AM - 9AM,10.0,-27.0
598,6E5108,2025-07-24,Mumbai(BOM),Coimbatore(CJB),A20N(VT-ISJ),01:28:00,2025-07-24 07:35:00,2025-07-24 07:47:00,2025-07-24 09:30:00,,2025-07-24 09:15:00,,,6AM - 9AM,12.0,-15.0
599,AI2851,2025-07-24,Mumbai(BOM),Bengaluru(BLR),A20N(VT-TQT),01:23:00,2025-07-24 07:40:00,2025-07-24 07:43:00,2025-07-24 09:45:00,,2025-07-24 09:06:00,,,6AM - 9AM,3.0,-39.0
600,6E6543,2025-07-24,Mumbai(BOM),Varanasi(VNS),A21N(VT-ILZ),01:45:00,2025-07-24 07:40:00,2025-07-24 07:51:00,2025-07-24 09:55:00,,2025-07-24 09:36:00,,,6AM - 9AM,11.0,-19.0
601,AI2354,2025-07-24,Mumbai(BOM),Bangkok(BKK),A20N(VT-EXN),04:11:00,2025-07-24 07:45:00,2025-07-24 07:56:00,2025-07-24 13:35:00,,2025-07-24 13:36:00,,,6AM - 9AM,11.0,1.0
602,QP1524,2025-07-24,Mumbai(BOM),Lucknow(LKO),B38M(VT-YAI),01:47:00,2025-07-24 07:45:00,2025-07-24 08:07:00,2025-07-24 10:00:00,,2025-07-24 09:54:00,,,6AM - 9AM,22.0,-6.0
603,AI2970,2025-07-24,Mumbai(BOM),Delhi(DEL),A20N(VT-TNB),01:46:00,2025-07-24 07:45:00,2025-07-24 08:12:00,2025-07-24 09:55:00,,2025-07-24 09:58:00,,,6AM - 9AM,27.0,3.0
604,6E5329,2025-07-24,Mumbai(BOM),Kolkata(CCU),A21N(VT-IMC),02:21:00,2025-07-24 07:45:00,2025-07-24 08:15:00,2025-07-24 10:45:00,,2025-07-24 10:36:00,,,6AM - 9AM,30.0,-9.0
605,6E5305,2025-07-24,Mumbai(BOM),Siliguri(IXB),A20N(VT-IQO),02:32:00,2025-07-24 07:50:00,2025-07-24 08:03:00,2025-07-24 10:55:00,,2025-07-24 10:36:00,,,6AM - 9AM,13.0,-19.0
606,6E333,2025-07-24,Mumbai(BOM),Delhi(DEL),A21N(VT-NCG),01:38:00,2025-07-24 08:05:00,2025-07-24 08:24:00,2025-07-24 10:15:00,,2025-07-24 10:01:00,,,6AM - 9AM,19.0,-14.0
607,6E1451,2025-07-24,Mumbai(BOM),Dubai(DXB),A20N(VT-IPI),02:24:00,2025-07-24 08:10:00,2025-07-24 08:26:00,2025-07-24 09:40:00,,2025-07-24 09:21:00,,,6AM - 9AM,16.0,-19.0
608,6E5204,2025-07-24,Mumbai(BOM),Chennai(MAA),A21N(VT-ICO),01:39:00,2025-07-24 08:15:00,2025-07-24 08:29:00,2025-07-24 10:10:00,,2025-07-24 10:08:00,,,6AM - 9AM,14.0,-2.0
609,6E6258,2025-07-24,Mumbai(BOM),Goa(GOX),A21N(VT-ICK),00:41:00,2025-07-24 08:15:00,2025-07-24 08:33:00,2025-07-24 09:30:00,,2025-07-24 09:13:00,,,6AM - 9AM,18.0,-17.0
610,6E532,2025-07-24,Mumbai(BOM),Tirupati(TIR),A21N(VT-IML),01:29:00,2025-07-24 08:30:00,2025-07-24 08:41:00,2025-07-24 10:20:00,,2025-07-24 10:10:00,,,6AM - 9AM,11.0,-10.0
611,6E5281,2025-07-24,Mumbai(BOM),Jaipur(JAI),A20N(VT-IZC),01:25:00,2025-07-24 08:35:00,2025-07-24 08:47:00,2025-07-24 10:25:00,,2025-07-24 10:12:00,,,6AM - 9AM,12.0,-13.0
612,QP1781,2025-07-24,Mumbai(BOM),Ahmedabad(AMD),B38M(VT-YAR),00:58:00,2025-07-24 08:40:00,2025-07-24 09:02:00,2025-07-24 10:00:00,,2025-07-24 10:00:00,,,6AM - 9AM,22.0,0.0
613,6E1011,2025-07-24,Mumbai(BOM),Singapore(SIN),A21N(VT-ILG),05:23:00,2025-07-24 08:40:00,2025-07-24 09:05:00,2025-07-24 17:20:00,,2025-07-24 16:59:00,,,6AM - 9AM,25.0,-21.0
614,6E5193,2025-07-24,Mumbai(BOM),Bengaluru(BLR),A21N(VT-NCL),01:16:00,2025-07-24 08:45:00,2025-07-24 08:52:00,2025-07-24 10:45:00,,2025-07-24 10:08:00,,,6AM - 9AM,7.0,-37.0
615,AI2432,2025-07-24,Mumbai(BOM),Delhi(DEL),A20N(VT-TNX),01:40:00,2025-07-24 08:45:00,2025-07-24 08:55:00,2025-07-24 10:55:00,,2025-07-24 10:35:00,,,6AM - 9AM,10.0,-20.0
616,6E6674,2025-07-24,Mumbai(BOM),Mangaluru(IXE),A20N(VT-IQK),01:12:00,2025-07-24 08:50:00,2025-07-24 08:58:00,2025-07-24 10:20:00,,2025-07-24 10:10:00,,,6AM - 9AM,8.0,-10.0
617,6E2347,2025-07-24,Mumbai(BOM),Ahmedabad(AMD),A20N(VT-IQC),00:54:00,2025-07-24 08:55:00,2025-07-24 09:08:00,2025-07-24 10:15:00,,2025-07-24 10:02:00,,,6AM - 9AM,13.0,-13.0
618,6E2301,2025-07-24,Mumbai(BOM),Bhubaneswar(BBI),A21N(VT-IRY),02:02:00,2025-07-24 08:55:00,2025-07-24 09:13:00,2025-07-24 11:20:00,,2025-07-24 11:15:00,,,6AM - 9AM,18.0,-5.0
619,AI2739,2025-07-24,Mumbai(BOM),Chennai(MAA),A20N(VT-TNR),01:36:00,2025-07-24 09:00:00,2025-07-24 09:11:00,2025-07-24 11:00:00,,2025-07-24 10:46:00,,,9AM - 12PM,11.0,-14.0
620,QP1518,2025-07-24,Mumbai(BOM),Cochin(COK),B38M(VT-YAP),01:33:00,2025-07-24 09:10:00,2025-07-24 09:21:00,2025-07-24 11:15:00,,2025-07-24 10:54:00,,,9AM - 12PM,11.0,-21.0
621,6E6057,2025-07-24,Mumbai(BOM),Goa(GOX),A20N(VT-IPW),00:46:00,2025-07-24 09:15:00,2025-07-24 09:20:00,2025-07-24 10:30:00,,2025-07-24 10:06:00,,,9AM - 12PM,5.0,-24.0
622,AI645,2025-07-24,Mumbai(BOM),Jodhpur(JDH),A319(VT-SCF),01:17:00,2025-07-24 09:15:00,2025-07-24 09:44:00,2025-07-24 11:05:00,,2025-07-24 11:01:00,,,9AM - 12PM,29.0,-4.0
623,AI2863,2025-07-24,Mumbai(BOM),Bengaluru(BLR),A20N(VT-TNF),01:22:00,2025-07-24 09:20:00,2025-07-24 09:34:00,2025-07-24 11:00:00,,2025-07-24 10:56:00,,,9AM - 12PM,14.0,-4.0
624,AI2960,2025-07-24,Mumbai(BOM),Delhi(DEL),A20N(VT-TQL),01:43:00,2025-07-24 09:25:00,2025-07-24 09:41:00,2025-07-24 11:40:00,,2025-07-24 11:25:00,,,9AM - 12PM,16.0,-15.0
625,S5161,2025-07-24,Mumbai(BOM),Kolhapur(KLH),E75L(VT-GSI),00:48:00,2025-07-24 09:30:00,2025-07-24 09:26:00,2025-07-24 10:35:00,,2025-07-24 10:14:00,,,9AM - 12PM,-4.0,-21.0
626,BA134,2025-07-24,Mumbai(BOM),London(LHR),B772(G-YMMS),08:52:00,2025-07-24 09:30:00,2025-07-24 09:56:00,2025-07-24 14:55:00,,2025-07-24 14:17:00,,,9AM - 12PM,26.0,-38.0
627,6E1305,2025-07-24,Mumbai(BOM),Doha(DOH),B38M(A7-BSE),02:54:00,2025-07-24 09:35:00,2025-07-24 09:48:00,2025-07-24 10:35:00,,2025-07-24 10:12:00,,,9AM - 12PM,13.0,-23.0
628,AI2663,2025-07-24,Mumbai(BOM),Srinagar(SXR),A20N(VT-TQM),02:22:00,2025-07-24 09:40:00,2025-07-24 09:54:00,2025-07-24 12:40:00,,2025-07-24 12:16:00,,,9AM - 12PM,14.0,-24.0
629,6E2264,2025-07-24,Mumbai(BOM),Chandigarh(IXC),A20N(VT-IZE),02:03:00,2025-07-24 09:40:00,2025-07-24 10:01:00,2025-07-24 11:55:00,,2025-07-24 12:04:00,,,9AM - 12PM,21.0,9.0
630,6E1115,2025-07-24,Mumbai(BOM),Dhaka(DAC),A21N(VT-IMZ),02:43:00,2025-07-24 09:40:00,2025-07-24 10:24:00,2025-07-24 13:10:00,,2025-07-24 13:36:00,,,9AM - 12PM,44.0,26.0
631,AI2579,2025-07-24,Mumbai(BOM),Udaipur(UDR),A20N(VT-TYC),01:03:00,2025-07-24 09:45:00,2025-07-24 10:22:00,2025-07-24 11:15:00,,2025-07-24 11:25:00,,,9AM - 12PM,37.0,10.0
632,6E5092,2025-07-24,Mumbai(BOM),Bengaluru(BLR),A21N(VT-NCE),01:21:00,2025-07-24 09:50:00,2025-07-24 09:49:00,2025-07-24 12:00:00,,2025-07-24 11:10:00,,,9AM - 12PM,-1.0,-50.0
633,6E5313,2025-07-24,Mumbai(BOM),Chennai(MAA),A21N(VT-IBJ),01:32:00,2025-07-24 09:55:00,2025-07-24 10:07:00,2025-07-24 12:00:00,,2025-07-24 11:39:00,,,9AM - 12PM,12.0,-21.0
634,AI2430,2025-07-24,Mumbai(BOM),Delhi(DEL),A20N(VT-TNE),01:42:00,2025-07-24 10:00:00,2025-07-24 10:18:00,2025-07-24 12:15:00,,2025-07-24 12:00:00,,,9AM - 12PM,18.0,-15.0
635,AI2107,2025-07-24,Mumbai(BOM),Singapore(SIN),A20N(VT-TQF),05:29:00,2025-07-24 10:05:00,2025-07-24 10:06:00,2025-07-24 18:30:00,,2025-07-24 18:05:00,,,9AM - 12PM,1.0,-25.0
636,6E5165,2025-07-24,Mumbai(BOM),Kolkata(CCU),A21N(VT-ICI),02:22:00,2025-07-24 10:05:00,2025-07-24 10:14:00,2025-07-24 12:55:00,,2025-07-24 12:36:00,,,9AM - 12PM,9.0,-19.0
